id,conversation,is_sales,is_rebuttal,is_obj
739,"Dzień dobry, nazywam się Dorota Kamińska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Słucham, ale krótko.

Świetnie! Chciałbym przedstawić Pani naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

A jakie są koszty po pierwszym roku?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
740,"Dzień dobry, nazywam się Marcin Nowak, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Tak, słucham.

Świetnie! Chciałbym przedstawić Pani naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

A jakie są koszty po pierwszym roku?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
741,"Dzień dobry, nazywam się Ewa Dąbrowska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, słucham.

Świetnie! Chciałbym przedstawić Pan naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

Już mam kartę w innym banku. Czy wasze warunki są lepsze?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
742,"Dzień dobry, nazywam się Joanna Kozłowska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, słucham.

Dziękuję! Oferujemy kartę SantCard Premium z bardzo atrakcyjnymi warunkami - pierwszy rok bezpłatny i bonus 300 złotych.

A jakie są koszty po pierwszym roku?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Dobrze, może pan przygotować ofertę. Dziękuję za informacje.",1,1,1
743,"Dzień dobry, nazywam się Dorota Kamińska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Tak, ale nie za długo.

Dziękuję! Oferujemy kartę SantCard Premium z bardzo atrakcyjnymi warunkami - pierwszy rok bezpłatny i bonus 300 złotych.

Brzmi interesująco. Jakie są warunki?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Dobrze, może pan przygotować ofertę. Dziękuję za informacje.",1,1,1
744,"Dzień dobry, nazywam się Grzegorz Jankowski, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Tak, słucham.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

A jakie są koszty po pierwszym roku?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Brzmi rozsądnie. Chcę złożyć wniosek.",1,1,1
745,"Dzień dobry, nazywam się Robert Kowalski, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Słucham, ale krótko.

Dziękuję! Oferujemy kartę SantCard Premium z bardzo atrakcyjnymi warunkami - pierwszy rok bezpłatny i bonus 300 złotych.

Brzmi interesująco. Jakie są warunki?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
746,"Dzień dobry, nazywam się Łukasz Woźniak, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Słucham, ale krótko.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

Brzmi interesująco. Jakie są warunki?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
747,"Dzień dobry, nazywam się Agnieszka Zielińska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Słucham, ale krótko.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

Już mam kartę w innym banku. Czy wasze warunki są lepsze?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
748,"Dzień dobry, nazywam się Marcin Nowak, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, ale nie za długo.

Świetnie! Chciałbym przedstawić Pan naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

Już mam kartę w innym banku. Czy wasze warunki są lepsze?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Brzmi rozsądnie. Chcę złożyć wniosek.",1,1,1
749,"Dzień dobry, nazywam się Marcin Nowak, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Słucham, ale krótko.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

Już mam kartę w innym banku. Czy wasze warunki są lepsze?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Brzmi rozsądnie. Chcę złożyć wniosek.",1,1,1
750,"Dzień dobry, nazywam się Tomasz Kowalczyk, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Słucham, ale krótko.

Dziękuję! Oferujemy kartę SantCard Premium z bardzo atrakcyjnymi warunkami - pierwszy rok bezpłatny i bonus 300 złotych.

Już mam kartę w innym banku. Czy wasze warunki są lepsze?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Dobrze, może pan przygotować ofertę. Dziękuję za informacje.",1,1,1
751,"Dzień dobry, nazywam się Ewa Dąbrowska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Słucham, ale krótko.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

A jakie są koszty po pierwszym roku?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Dobrze, może pan przygotować ofertę. Dziękuję za informacje.",1,1,1
752,"Dzień dobry, nazywam się Paweł Lewandowski, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, słucham.

Świetnie! Chciałbym przedstawić Pan naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

A jakie są koszty po pierwszym roku?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
753,"Dzień dobry, nazywam się Katarzyna Wiśniewska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Słucham, ale krótko.

Świetnie! Chciałbym przedstawić Pan naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

Brzmi interesująco. Jakie są warunki?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Brzmi rozsądnie. Chcę złożyć wniosek.",1,1,1
754,"Dzień dobry, nazywam się Łukasz Woźniak, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Tak, ale nie za długo.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

A jakie są koszty po pierwszym roku?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Dobrze, może pan przygotować ofertę. Dziękuję za informacje.",1,1,1
755,"Dzień dobry, nazywam się Małgorzata Kaczmarek, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Tak, słucham.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

A jakie są koszty po pierwszym roku?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Dobrze, może pan przygotować ofertę. Dziękuję za informacje.",1,1,1
756,"Dzień dobry, nazywam się Łukasz Woźniak, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Słucham, ale krótko.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

Brzmi interesująco. Jakie są warunki?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Dobrze, może pan przygotować ofertę. Dziękuję za informacje.",1,1,1
757,"Dzień dobry, nazywam się Tomasz Kowalczyk, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, słucham.

Świetnie! Chciałbym przedstawić Pan naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

Brzmi interesująco. Jakie są warunki?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
758,"Dzień dobry, nazywam się Małgorzata Kaczmarek, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, słucham.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

A jakie są koszty po pierwszym roku?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
759,"Dzień dobry, nazywam się Robert Kowalski, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Tak, słucham.

Dziękuję! Oferujemy kartę SantCard Premium z bardzo atrakcyjnymi warunkami - pierwszy rok bezpłatny i bonus 300 złotych.

Brzmi interesująco. Jakie są warunki?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Brzmi rozsądnie. Chcę złożyć wniosek.",1,1,1
760,"Dzień dobry, nazywam się Tomasz Kowalczyk, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, ale nie za długo.

Dziękuję! Oferujemy kartę SantCard Premium z bardzo atrakcyjnymi warunkami - pierwszy rok bezpłatny i bonus 300 złotych.

Brzmi interesująco. Jakie są warunki?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Dobrze, może pan przygotować ofertę. Dziękuję za informacje.",1,1,1
761,"Dzień dobry, nazywam się Joanna Kozłowska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Słucham, ale krótko.

Świetnie! Chciałbym przedstawić Pani naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

A jakie są koszty po pierwszym roku?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
762,"Dzień dobry, nazywam się Magdalena Wójcik, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Słucham, ale krótko.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

Już mam kartę w innym banku. Czy wasze warunki są lepsze?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Brzmi rozsądnie. Chcę złożyć wniosek.",1,1,1
763,"Dzień dobry, nazywam się Katarzyna Wiśniewska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Tak, ale nie za długo.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

Brzmi interesująco. Jakie są warunki?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Brzmi rozsądnie. Chcę złożyć wniosek.",1,1,1
764,"Dzień dobry, nazywam się Małgorzata Kaczmarek, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, ale nie za długo.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

Brzmi interesująco. Jakie są warunki?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
765,"Dzień dobry, nazywam się Joanna Kozłowska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Tak, słucham.

Świetnie! Chciałbym przedstawić Pani naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

Brzmi interesująco. Jakie są warunki?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Brzmi rozsądnie. Chcę złożyć wniosek.",1,1,1
766,"Dzień dobry, nazywam się Joanna Kozłowska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, słucham.

Dziękuję! Oferujemy kartę SantCard Premium z bardzo atrakcyjnymi warunkami - pierwszy rok bezpłatny i bonus 300 złotych.

Już mam kartę w innym banku. Czy wasze warunki są lepsze?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
767,"Dzień dobry, nazywam się Agnieszka Zielińska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Słucham, ale krótko.

Świetnie! Chciałbym przedstawić Pani naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

Już mam kartę w innym banku. Czy wasze warunki są lepsze?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Dobrze, może pan przygotować ofertę. Dziękuję za informacje.",1,1,1
768,"Dzień dobry, nazywam się Joanna Kozłowska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Tak, ale nie za długo.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

A jakie są koszty po pierwszym roku?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Dobrze, może pan przygotować ofertę. Dziękuję za informacje.",1,1,1
769,"Dzień dobry, nazywam się Łukasz Woźniak, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Słucham, ale krótko.

Świetnie! Chciałbym przedstawić Pan naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

Brzmi interesująco. Jakie są warunki?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
770,"Dzień dobry, nazywam się Piotr Mazur, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Tak, słucham.

Świetnie! Chciałbym przedstawić Pani naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

Już mam kartę w innym banku. Czy wasze warunki są lepsze?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
771,"Dzień dobry, nazywam się Dorota Kamińska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, ale nie za długo.

Dziękuję! Oferujemy kartę SantCard Premium z bardzo atrakcyjnymi warunkami - pierwszy rok bezpłatny i bonus 300 złotych.

Już mam kartę w innym banku. Czy wasze warunki są lepsze?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
772,"Dzień dobry, nazywam się Piotr Mazur, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Słucham, ale krótko.

Świetnie! Chciałbym przedstawić Pani naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

Brzmi interesująco. Jakie są warunki?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
773,"Dzień dobry, nazywam się Anna Kowalska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Słucham, ale krótko.

Dziękuję! Oferujemy kartę SantCard Premium z bardzo atrakcyjnymi warunkami - pierwszy rok bezpłatny i bonus 300 złotych.

Brzmi interesująco. Jakie są warunki?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Brzmi rozsądnie. Chcę złożyć wniosek.",1,1,1
774,"Dzień dobry, nazywam się Ewa Dąbrowska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Słucham, ale krótko.

Świetnie! Chciałbym przedstawić Pan naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

Już mam kartę w innym banku. Czy wasze warunki są lepsze?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Dobrze, może pan przygotować ofertę. Dziękuję za informacje.",1,1,1
775,"Dzień dobry, nazywam się Jarosław Piotrowski, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Słucham, ale krótko.

Świetnie! Chciałbym przedstawić Pani naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

A jakie są koszty po pierwszym roku?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
776,"Dzień dobry, nazywam się Marcin Nowak, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, słucham.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

Brzmi interesująco. Jakie są warunki?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Dobrze, może pan przygotować ofertę. Dziękuję za informacje.",1,1,1
777,"Dzień dobry, nazywam się Katarzyna Wiśniewska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Słucham, ale krótko.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

A jakie są koszty po pierwszym roku?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Brzmi rozsądnie. Chcę złożyć wniosek.",1,1,1
778,"Dzień dobry, nazywam się Krzysztof Jankowski, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Tak, słucham.

Dziękuję! Oferujemy kartę SantCard Premium z bardzo atrakcyjnymi warunkami - pierwszy rok bezpłatny i bonus 300 złotych.

Już mam kartę w innym banku. Czy wasze warunki są lepsze?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Brzmi rozsądnie. Chcę złożyć wniosek.",1,1,1
779,"Dzień dobry, nazywam się Jarosław Piotrowski, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, ale nie za długo.

Świetnie! Chciałbym przedstawić Pan naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

Już mam kartę w innym banku. Czy wasze warunki są lepsze?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Brzmi rozsądnie. Chcę złożyć wniosek.",1,1,1
780,"Dzień dobry, nazywam się Paweł Lewandowski, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, słucham.

Świetnie! Chciałbym przedstawić Pan naszą kartę SantCard Premium z limitem do 30 tysięcy złotych i cashback 2% na wszystkie zakupy.

A jakie są koszty po pierwszym roku?

Koszty po pierwszym roku to 12 złotych miesięcznie, ale przy wydatkach powyżej 500 złotych miesięcznie opłata jest zniesiona.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
781,"Dzień dobry, nazywam się Ewa Dąbrowska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, ale nie za długo.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

A jakie są koszty po pierwszym roku?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
782,"Dzień dobry, nazywam się Tomasz Kowalczyk, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Tak, słucham.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

A jakie są koszty po pierwszym roku?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
783,"Dzień dobry, nazywam się Katarzyna Wiśniewska, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pani chwilę na rozmowę?

Słucham, ale krótko.

Dziękuję! Oferujemy kartę SantCard Premium z bardzo atrakcyjnymi warunkami - pierwszy rok bezpłatny i bonus 300 złotych.

Już mam kartę w innym banku. Czy wasze warunki są lepsze?

Po pierwszym roku opłata wynosi 15 złotych, ale można ją znieść regularnie korzystając z karty.

Zastanowię się i dam znać. Dziękuję za prezentację.",1,1,1
784,"Dzień dobry, nazywam się Piotr Mazur, dzwonię z banku Santander. Rozmowa jest nagrywana w celach szkoleniowych i jakościowych. Dzwonię w sprawie oferty karty kredytowej SantCard Premium. Czy ma Pan chwilę na rozmowę?

Tak, ale nie za długo.

Doskonale! Nasza nowa karta SantCard Premium oferuje cashback do 5% oraz brak opłat przez 12 miesięcy.

A jakie są koszty po pierwszym roku?

Porównując z innymi bankami, nasze oprocentowanie jest jednym z najniższych na rynku - od 9,9% rocznie.

Brzmi rozsądnie. Chcę złożyć wniosek.",1,1,1
